surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
153.0,4,2,5,919000,35,2022,1,0,44.466537,26.102152,1.246756032,0.07447516
74.0,3,3,7,245000,16,1992,1,0,44.432842,26.124172,1.13311014,0.132744119
66.41,3,5,10,154000,79,1976,0,-1,44.41209,26.170721,0.432715633,0.211861655
60.0,2,0,2,178500,49,1998,0,1,44.43862,26.12199,0.919619653,0.123077287
70.0,3,3,4,220000,79,1971,0,1,44.420174,26.163757,0.54547241,0.068969104
45.0,2,5,7,91000,38,1964,1,-1,44.448486,26.074064,0.205231848,0.036799357
54.0,2,5,7,215000,61,2025,1,1,44.474678,26.111473,0.783084224,0.197903064
24.0,1,3,10,45800,10,1975,0,-1,44.391243,26.11285,0.77414301,0.253320857
74.0,3,4,7,339000,87,2009,1,0,44.45073,26.08514,0.152111058,0.097689946
74.0,3,4,8,340000,43,2009,1,0,44.454597,26.076376,0.694525637,0.275642
51.0,2,1,6,160000,54,2025,1,-1,44.417015,26.118832,0.435454732,0.387887612
74.0,3,4,7,198900,78,1980,1,3,44.41004,26.112404,0.742633908,0.070407748
73.9,3,4,8,199000,78,1980,1,3,44.410854,26.112804,0.649706918,0.160077817
71.14,3,10,11,299000,88,2017,1,0,44.414658,26.126156,0.302943088,0.314473881
75.0,2,5,5,161300,88,2024,1,0,44.41625,26.119734,0.50781742,0.382868074
74.2,3,2,4,217000,88,2024,1,0,44.417274,26.12022,0.548078819,0.457052072
74.0,3,4,8,310000,38,2009,1,0,44.450413,26.077364,0.484907506,0.063188642
66.0,3,3,10,157000,74,1977,1,0,44.463413,26.131247,1.60240338,0.079561565
52.0,2,4,10,76900,10,1972,1,0,44.38276,26.124626,0.92381031,0.030689559
61.0,2,3,8,165000,16,1934,1,-1,44.42992,26.09537,0.4880317,0.060693374
77.0,3,2,3,120000,76,2025,1,1,44.412033,26.195738,0.494821642,0.541171734
82.0,3,1,3,110500,76,2026,1,1,44.414562,26.197027,0.793427184,0.764501772
69.0,3,6,8,199000,78,1985,1,-1,44.41467,26.112291,0.239651807,0.179001424
49.0,2,0,10,63000,76,2026,1,0,44.41515,26.201748,1.02348928,0.932237332
47.68,2,2,7,76000,76,2026,1,-1,44.412746,26.203234,0.892751296,0.733475142
65.0,2,2,5,165200,88,2025,1,0,44.41625,26.119738,0.508133683,0.383040448
75.35,3,1,7,112950,76,2026,1,-1,44.411724,26.20594,0.706464051,0.635757623
20.0,1,4,5,67000,4,1936,1,0,44.437767,26.111443,0.720107532,0.136888912
63.0,3,1,10,160000,74,1977,1,0,44.46296,26.124685,1.449563697,0.098200921
144.0,4,4,5,720000,35,2006,1,0,44.46748,26.104544,1.342510008,0.219210327
21.0,1,4,5,36399,3,1986,0,-1,44.38415,26.140074,0.629910241,0.237815542
65.0,3,2,3,450000,35,2025,1,0,44.457115,26.098011,0.779801974,0.176176518
49.6,2,8,10,124000,79,1972,0,0,44.423588,26.176971,1.145216964,0.063715485
41.0,1,1,4,88000,10,1987,0,-1,44.392235,26.116484,0.468594033,0.35751365
75.48,3,3,3,315000,62,2015,0,0,44.470238,26.132765,1.728788146,0.54412668
94.0,3,0,4,166999,48,2011,1,1,44.367523,26.120865,1.769100427,0.095473007
51.6,2,1,6,95500,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
52.0,2,3,6,71470,48,2026,1,0,44.37016,26.114878,1.937116666,0.101484221
57.8,2,1,4,84900,76,2025,1,1,44.410896,26.200176,0.596349559,0.44338102
31.0,1,7,10,62500,58,1981,1,0,44.44089,26.158072,1.084895432,0.173065679
64.0,2,2,7,81000,52,2026,0,-1,44.440742,25.977127,1.541209459,0.589056219
51.13,2,2,5,73554,76,2026,1,0,44.41562,26.19786,0.925721743,0.709167615
130.5,4,11,12,239700,76,2022,0,-1,44.404987,26.20744,0.104924432,0.211402719
47.69,2,5,11,93000,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
63.34,2,2,5,85124,76,2026,1,0,44.415146,26.197758,0.873262946,0.744519649
101.4,3,3,11,185900,3,2025,1,2,44.36876,26.129395,1.134670496,0.223331612
50.0,2,2,6,93847,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
66.3,3,2,6,120000,63,2025,1,2,44.36533,26.14722,0.48886104,0.387558106
51.0,3,3,3,125500,13,2013,0,3,44.4939,26.031593,0.073219901,0.136119112
65.0,3,4,4,80000,42,1975,0,-1,44.37944,26.09454,2.436667444,0.103757168
37.0,1,5,10,79000,85,1968,1,0,44.441086,26.133587,0.041291615,0.068701545
36.0,1,1,3,64000,30,2015,0,1,44.421604,26.033978,0.070413841,0.093233784
79.0,3,6,10,119000,30,1965,1,3,44.427,26.053997,0.253980717,0.179182685
80.0,4,7,12,164000,58,1989,1,0,44.442158,26.157143,1.226412875,0.088109763
107.0,3,0,7,187000,16,2018,0,1,44.434666,26.08864,0.221008006,0.070078275
39.0,1,1,6,69938,3,2026,1,1,44.374363,26.138231,0.624082607,0.137869174
50.0,2,1,6,84579,3,2026,1,1,44.374363,26.138231,0.624082607,0.137869174
75.0,3,4,6,127050,10,2026,1,1,44.38676,26.116875,0.81163672,0.154755246
60.0,1,1,7,67000,63,2026,1,2,44.360294,26.152653,1.195802765,0.239354655
39.0,1,3,6,57800,63,2026,1,3,44.36114,26.150467,1.019956917,0.121767209
67.0,3,4,9,149500,52,1977,1,-1,44.434097,26.034895,0.106612491,0.096352206
45.0,2,3,5,83000,66,2015,1,-1,44.406822,26.064957,2.246803123,0.040081373
51.2,2,6,10,137700,52,1981,1,5,44.43407,26.024784,0.272659994,0.042973079
50.0,2,4,4,155000,5,1986,0,-1,44.48367,26.099884,0.502288239,0.133466165
63.0,2,1,2,124900,43,1940,0,1,44.452087,26.071444,0.354638315,0.215230618
90.0,3,3,7,115500,52,2026,0,-1,44.44068,25.977041,1.540641202,0.581065821
73.0,3,4,10,111000,52,1979,1,-1,44.43408,26.021349,7.94e-05,0.0156985
27.0,1,2,2,32500,52,1986,0,0,44.430687,25.970346,1.564829716,0.581768531
125.0,3,5,5,184900,41,2020,1,2,44.46818,26.023596,2.106900508,0.206092016
47.0,2,6,8,119899,10,1984,1,-1,44.385372,26.136707,0.651636497,0.180565198
80.0,3,4,4,163000,69,2024,1,-1,44.404606,26.163961,1.012333604,0.122622094
37.0,2,0,10,129000,35,1974,1,1,44.455334,26.098364,0.650288778,0.203332934
60.9,2,3,7,94900,76,2024,0,-1,44.411736,26.206163,0.703027088,0.638931305
77.45,4,3,4,206000,10,1977,0,0,44.37873,26.108023,1.945599908,0.215789337
23.0,1,3,10,46000,10,1973,1,-1,44.39123,26.11472,0.631555943,0.367580379
66.0,2,5,5,124985,48,2017,1,1,44.373074,26.125586,1.062906536,0.27226035
50.0,2,4,5,114999,76,2019,0,0,44.416122,26.190046,0.986510939,0.50041575
50.0,2,1,5,114998,79,2021,0,-1,44.417156,26.187527,1.170442685,0.454970575
35.0,1,4,7,79999,74,2018,0,-1,44.46199,26.131762,1.471803262,0.090404297
56.0,2,3,3,119000,29,1968,0,0,44.424835,26.143114,0.514237022,0.102709842
60.0,3,0,9,161000,79,1968,1,0,44.428734,26.149752,0.990861482,0.327296342
95.0,3,0,4,167000,48,2011,1,0,44.36737,26.11956,1.850838185,0.014812578
94.0,3,0,4,166999,48,2011,1,1,44.368614,26.11842,1.817890423,0.179367577
120.0,4,0,10,284999,16,2000,1,0,44.4324,26.125708,1.010511972,0.001349829
50.0,2,3,4,121990,30,1978,0,0,44.4225,26.015371,0.210638304,0.14554343
55.19,2,4,9,89900,66,2025,1,0,44.394894,26.06108,2.990335182,0.27210259
72.0,3,8,8,220000,32,2018,1,-1,44.4417,26.1038,0.654136395,0.053227063
60.0,3,0,2,115000,80,1940,0,1,44.438824,26.120317,1.042397058,0.050615891
180.0,5,4,5,1180000,64,2012,0,-1,44.46613,26.09277,0.501450441,0.282807241
56.0,2,3,11,176900,44,2016,1,-1,44.44273,26.065847,0.425916696,0.242308721
58.82,2,3,3,105000,77,1947,0,1,44.422455,26.108353,0.755397304,0.018569423
54.45,2,1,6,96500,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
31.0,1,3,4,85000,24,2008,1,-1,44.48749,26.04753,0.760691037,0.059169752
48.0,2,1,9,97000,10,1965,0,0,44.39671,26.116756,0.607447021,0.139184339
54.0,2,10,10,122000,88,1983,1,-1,44.414562,26.132956,0.526692994,0.056096305
93.0,4,11,12,223850,10,2024,1,2,44.386425,26.121365,0.728874092,0.191184252
56.0,3,2,10,210000,28,1984,1,4,44.452732,26.099846,0.467465641,0.093552848
27.0,1,2,7,50500,52,2025,1,1,44.438812,25.98527,1.009508777,0.073592718
39.36,2,8,9,159000,20,1959,1,0,44.439865,26.09988,0.500819125,0.071758655
49.0,2,5,5,82800,3,2026,1,2,44.37083,26.128307,1.124288749,0.068996047
45.0,1,1,7,69500,48,2027,1,2,44.361485,26.149233,0.937552328,0.037960062
59.0,3,0,6,115000,3,2025,1,2,44.370758,26.12833,1.130326143,0.075783069
55.0,2,7,7,88500,48,2025,1,2,44.367207,26.114214,2.173406866,0.09844157
50.0,2,1,6,106000,48,2025,1,2,44.361317,26.149244,0.954469586,0.026721614
59.0,2,1,7,91000,48,2026,1,3,44.361362,26.149319,0.952837102,0.034295223
60.0,3,2,7,129999,74,2018,0,-1,44.453114,26.125565,0.372160224,0.252174778
29.0,1,4,9,96000,35,1976,1,-1,44.456337,26.097084,0.792356111,0.177368222
43.1,2,2,5,129500,77,1965,1,1,44.417114,26.11121,0.178045137,0.147485576
64.0,2,3,7,81000,52,2026,0,-1,44.44093,25.977385,1.543447827,0.613541467
73.0,3,5,8,149000,66,1989,1,-1,44.417984,26.062786,1.023853691,0.253781311
15.0,1,0,4,27000,66,1977,0,-1,44.41325,26.074055,1.97793553,0.01544076
55.7,2,5,5,96150,3,2025,1,0,44.378445,26.14511,0.784401097,0.5993047
52.0,2,2,6,180000,8,2008,1,-1,44.491116,26.092907,1.451843783,0.428888958
31.0,1,4,4,66000,81,2013,0,1,44.404064,26.17596,0.687546176,0.670415715
49.0,2,5,5,120000,79,2019,1,1,44.414383,26.188372,0.868068842,0.678321612
79.0,3,5,11,162500,76,2016,1,0,44.41239,26.199472,0.670161242,0.593355939
56.78,2,0,8,95800,48,2025,1,0,44.368748,26.124708,1.473660317,0.160828635
111.0,3,1,7,375000,72,2013,1,0,44.440594,26.075052,0.623225348,0.177527118
52.9,2,2,4,90300,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
54.42,2,5,5,126500,48,2017,1,0,44.372143,26.125587,1.135951949,0.257095928
50.0,2,1,3,110000,88,2016,0,1,44.404728,26.146381,1.540565968,0.1878714
20.0,1,7,7,67500,16,1980,0,1,44.426746,26.126402,1.149051395,0.13244575
30.0,1,11,11,73000,79,2009,1,0,44.422054,26.180609,1.374701422,0.152023324
53.0,2,6,10,120000,79,1979,1,1,44.425915,26.163631,0.124451121,0.034732401
37.0,1,1,4,83500,79,1982,0,-1,44.412712,26.144806,1.036861557,0.324423844
31.0,1,2,10,75000,58,1986,1,1,44.444904,26.1416,0.80534854,0.142503114
46.0,2,6,10,130000,79,2006,1,1,44.416965,26.16604,0.53321463,0.092699493
30.0,1,7,8,73500,29,1983,1,-1,44.41575,26.138884,0.599934437,0.352292329
50.0,2,4,5,77000,52,2017,1,1,44.438473,25.986795,0.934224318,0.182468341
61.0,2,1,5,104500,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
48.0,2,1,4,72500,12,2025,0,-1,44.4077,25.98464,2.560309667,0.432867883
66.0,2,2,3,159999,73,2025,0,-1,44.511932,26.018457,1.112473456,0.083139892
45.9,2,3,6,89747,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
40.0,2,3,9,152708,59,1960,1,1,44.44459,26.09831,0.145137081,0.112594854
40.0,2,4,9,172708,59,1963,1,1,44.44465,26.09831,0.139044131,0.106868561
73.0,4,5,9,316908,59,1961,1,1,44.44466,26.09838,0.140454226,0.108979349
55.7,2,2,4,89460,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
68.0,3,2,4,149900,10,1986,0,-1,44.39185,26.12874,0.526241437,0.137197622
54.0,2,9,11,229900,61,2018,0,-1,44.484715,26.108484,0.786281217,0.136448455
64.0,3,10,10,89000,58,1977,1,-1,44.4417,26.16662,0.722921397,0.030815329
32.0,1,7,8,52000,52,2018,1,1,44.43868,25.986986,0.952380045,0.18352427
52.2,2,9,9,92900,48,2025,1,0,44.373352,26.129993,0.814754739,0.050747045
54.28,2,0,8,91800,48,2025,1,0,44.368748,26.124708,1.473660317,0.160828635
27.0,1,4,5,66900,16,1969,0,-1,44.427177,26.125511,1.183898927,0.211687916
61.95,3,3,4,114000,30,1973,0,-1,44.422165,26.012823,0.131116014,0.071308194
68.0,3,4,4,95000,79,1968,0,0,44.41677,26.167645,0.615624533,0.126733041
50.0,2,1,3,178000,64,1960,0,-1,44.465954,26.09273,0.498691681,0.275802827
69.0,3,1,4,147920,3,2026,1,0,44.378628,26.133842,0.161890677,0.158142873
48.0,2,1,9,96990,10,1965,1,0,44.39679,26.116869,0.607200477,0.151326299
60.5,2,1,7,103000,48,2024,1,0,44.368088,26.114336,2.104984297,0.0
64.0,3,1,7,125000,10,1975,0,0,44.384697,26.109734,1.35568429,0.016466744
67.5,2,2,4,108000,76,2026,1,0,44.41927,26.199732,1.357878356,0.626350051
42.0,2,2,4,83000,3,2016,1,0,44.372833,26.136751,0.701208545,0.321130865
168.0,4,7,7,490000,61,2024,1,0,44.48656,26.113298,0.704737004,0.062200402
48.0,2,10,11,189900,61,2021,1,0,44.484097,26.108974,0.71599389,0.082660223
46.0,2,4,7,80000,48,2026,1,0,44.37016,26.114878,1.937116666,0.101484221
42.0,2,2,4,85000,3,2016,0,-1,44.36899,26.134,0.768529381,0.208847471
62.0,3,9,10,92000,30,1974,1,0,44.416153,26.034096,0.657691757,0.180334365
47.2,2,9,9,92900,48,2025,1,0,44.373352,26.129993,0.814754739,0.050747045
46.65,2,2,6,97000,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
57.0,2,11,11,145000,52,2018,1,0,44.435596,26.000198,0.293315995,0.215999002
78.1,3,1,7,137040,76,2025,1,0,44.412815,26.191877,0.591697407,0.543207747
46.0,2,2,6,76000,48,2026,1,0,44.3688,26.112171,2.19992489,0.189430547
70.0,3,2,4,164900,74,1960,0,1,44.454678,26.109629,0.374196749,0.273115519
44.5,2,3,6,82900,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
72.0,2,8,9,75500,52,2011,1,1,44.437042,25.988607,0.747488663,0.164680863
91.0,4,1,10,265000,79,2010,0,-1,44.419502,26.170835,0.891556854,0.241284795
40.0,1,2,7,67000,63,2026,1,2,44.360935,26.151093,1.066083889,0.174067258
51.0,2,2,7,78500,63,2026,1,2,44.360798,26.151188,1.082953349,0.184735215
68.0,2,5,7,98700,3,2025,1,2,44.36876,26.129395,1.134670496,0.223331612
67.18,3,5,5,165000,48,2018,1,0,44.37152,26.12512,1.212032705,0.197540593
69.0,3,1,7,154990,10,1964,1,0,44.39319,26.1163,0.477264343,0.311818634
78.0,3,7,8,184000,1,1988,1,3,44.4223,26.06677,0.879218069,0.222291549
37.0,2,0,4,69950,10,1973,0,0,44.37954,26.09886,2.283458477,0.023319785
57.48,2,2,9,88900,66,2025,1,0,44.394894,26.06108,2.990335182,0.27210259
37.02,1,1,12,87750,48,2025,1,0,44.36698,26.125013,1.498464312,0.152081128
120.0,4,1,7,220000,48,2024,1,0,44.375256,26.109955,2.076663671,0.25243418
47.0,2,2,3,92279,76,2026,1,0,44.417545,26.2036,1.325739398,0.977539044
95.0,4,1,7,349999,89,2018,0,-1,44.51548,26.104706,3.982985458,0.061788926
30.0,1,0,10,50500,58,1978,1,0,44.444466,26.160126,1.240963811,0.205823388
50.0,2,1,8,125000,30,1975,0,-1,44.41913,26.02099,0.127206861,0.206981243
45.6,2,0,6,81900,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
71.31,3,1,7,127272,76,2026,1,4,44.412224,26.203299,0.8391613,0.687370333
52.3,2,5,11,113000,48,2025,1,0,44.361656,26.129309,1.398253354,0.104236443
46.0,2,3,6,58677,48,2026,1,0,44.368816,26.112122,2.202221728,0.193712545
53.0,2,3,5,76700,48,2025,1,0,44.3698,26.112396,2.125917066,0.244987254
62.0,2,2,8,123900,1,1988,1,3,44.4223,26.06677,0.879218069,0.222291549
49.1,2,1,10,85000,10,1984,1,0,44.385883,26.138762,0.749846024,0.023399695
43.0,1,10,10,91000,52,2011,1,0,44.439857,26.040142,0.783956612,0.380400601
207.0,3,5,5,319900,86,2024,1,3,44.506195,26.035646,0.934771792,0.092473171
76.0,3,8,8,209000,16,1991,1,0,44.424988,26.121899,1.145301891,0.089070782
80.0,3,1,10,159000,18,2016,1,1,44.4425,25.976894,1.703364116,0.723357214
48.0,2,1,4,106000,30,1963,0,-1,44.42486,26.044088,0.217210036,0.1767273
53.7,2,6,6,92500,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
98.6,2,3,8,365000,25,2018,0,-1,44.429375,26.133331,0.53284848,0.123919033
71.0,2,2,3,195000,27,2020,0,1,44.46773,26.069391,1.1589267,0.307657923
47.0,2,2,9,75000,10,1970,1,1,44.38246,26.127005,0.737482538,0.197279595
56.15,2,3,9,88900,66,2025,1,0,44.394894,26.06108,2.990335182,0.27210259
51.26,2,3,8,87500,48,2025,1,0,44.368748,26.124708,1.473660317,0.160828635
38.36,1,2,12,79200,48,2025,1,0,44.36698,26.125013,1.498464312,0.152081128
49.0,2,9,10,105000,30,1971,0,-1,44.415237,26.026396,0.297244851,0.17545731
85.0,3,9,17,298000,25,2009,1,2,44.420544,26.13333,0.472439977,0.27136841
47.68,2,2,7,76033,76,2026,1,-1,44.41394,26.203112,0.99352776,0.845532037
73.0,3,5,5,145000,58,2025,1,1,44.448315,26.164583,1.474035729,0.135653715
52.03,2,2,10,88400,66,2025,1,0,44.387417,26.059216,3.500772985,0.004360248
39.1,1,9,9,78900,48,2025,1,0,44.373352,26.129993,0.814754739,0.050747045
53.0,2,7,8,75000,42,1967,1,0,44.394104,26.094852,1.15853872,0.136155338
38.0,1,2,6,97500,3,2025,1,0,44.378418,26.13346,0.200123761,0.195870888
43.6,2,2,11,77900,48,2027,1,0,44.361088,26.129374,1.431558608,0.067831734
74.0,3,0,7,98000,79,1965,0,-1,44.42646,26.17304,0.83735345,0.227881418
38.51,1,4,11,88000,48,2025,1,0,44.368217,26.124458,1.528966142,0.177903958
64.0,3,7,7,99000,58,1974,1,-1,44.44186,26.17601,0.87371573,0.106152782
76.0,3,3,8,165000,10,1987,1,-1,44.39594,26.10945,0.311815059,0.203639724
37.76,1,2,11,86900,48,2025,1,0,44.368217,26.124458,1.528966142,0.177903958
58.0,2,2,6,76725,48,2026,1,0,44.368088,26.114336,2.104984297,0.0
69.4,3,1,5,157900,76,2024,1,0,44.414227,26.192375,0.734557069,0.688185411
46.08,2,5,7,110000,49,1962,0,0,44.44123,26.13323,0.033373499,0.050771829
50.0,2,5,5,170000,25,2017,1,-1,44.424175,26.12759,0.983320963,0.177934782
50.0,2,2,6,68740,48,2026,1,0,44.36525,26.113686,2.348044801,0.173689644
36.0,1,1,6,53390,48,2026,1,0,44.36773,26.114256,2.134405783,0.040312509
79.0,3,7,7,162000,-1,2021,1,1,44.39399,26.14284,1.636358937,0.269357362
36.0,2,1,10,65000,10,1974,1,1,44.38081,26.12989,0.456224926,0.256331379
72.0,3,2,4,128000,48,2020,1,1,44.36655,26.11393,2.237560366,0.174036296
61.94,4,9,9,125000,74,1976,0,-1,44.464188,26.117657,1.582448563,0.292541261
64.0,2,3,7,128000,48,2021,1,2,44.360786,26.13629,1.077882775,0.094055675
58.0,2,1,5,97500,3,2026,1,2,44.370773,26.128334,1.128719682,0.074105641
35.0,1,6,6,57000,48,2025,1,0,44.376385,26.128746,0.635795671,0.284038472
41.35,2,1,6,77500,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
48.0,2,4,4,73600,10,1976,0,0,44.3815,26.129356,0.523081377,0.246534077
78.0,3,1,8,159000,74,1983,1,0,44.461395,26.126379,1.287396422,0.125386898
90.0,3,5,5,125900,48,2023,1,0,44.371635,26.116175,1.763554822,0.107356559
62.65,2,2,4,93225,76,2026,1,0,44.41166,26.204998,0.724244113,0.626264697
100.5,2,0,4,101765,76,2026,1,0,44.41166,26.204998,0.724244113,0.626264697
47.17,2,1,3,76472,76,2025,1,0,44.417545,26.2036,1.325739398,0.977539044
62.4,2,0,3,87360,76,2026,1,0,44.41547,26.1975,0.900986386,0.70356026
90.1,3,1,3,148700,76,2026,1,0,44.412827,26.195585,0.577904942,0.613660443
41.0,1,1,3,67700,76,2026,1,0,44.412827,26.195585,0.577904942,0.613660443
51.6,2,1,3,85200,76,2026,1,0,44.412827,26.195585,0.577904942,0.613660443
75.6,3,0,3,134330,76,2026,1,0,44.41547,26.1975,0.900986386,0.70356026
49.0,2,0,3,68600,76,2026,1,0,44.41547,26.1975,0.900986386,0.70356026
80.05,3,3,5,136085,76,2024,1,0,44.415916,26.193628,0.910151015,0.516803007
67.2,2,0,4,122000,76,2025,1,0,44.411736,26.206163,0.703027088,0.638931305
60.4,2,1,4,84900,76,2025,1,0,44.411736,26.206163,0.703027088,0.638931305
28.0,1,0,2,96000,20,1940,0,1,44.438652,26.083818,0.765465778,0.021377869
40.65,1,3,6,77000,48,2025,1,0,44.3698,26.112396,2.125917066,0.244987254
84.8,3,1,3,123250,76,2025,1,0,44.41277,26.191763,0.589722522,0.535119286
62.15,2,3,4,92925,76,2026,1,0,44.41166,26.204998,0.724244113,0.626264697
97.52,3,0,3,155057,76,2025,1,0,44.41555,26.202984,1.118755701,1.005835952
43.0,2,2,5,90500,63,2019,1,0,44.362064,26.151098,0.964290061,0.195831717
54.51,2,2,3,80992,76,2026,1,0,44.41452,26.203083,1.03774512,0.903010378
59.0,2,0,6,95000,48,2026,1,0,44.36801,26.114372,2.107999956,0.009133087
59.0,2,2,7,129770,73,2023,1,-1,44.50682,26.02706,0.463636278,0.063559452
70.2,3,2,6,98280,48,2026,1,0,44.363487,26.113092,2.504462488,0.028697211
65.0,3,6,7,120000,48,2018,0,-1,44.369312,26.111923,2.186172301,0.235187388
49.1,2,2,6,68740,48,2026,1,0,44.36355,26.113178,2.496142559,0.022530448
75.0,3,6,7,247000,54,1995,1,-1,44.42111,26.11365,0.492765562,0.167095987
50.24,2,0,8,78800,3,2026,1,0,44.367226,26.13293,0.874067011,0.04024479
37.84,1,1,12,75150,48,2025,1,0,44.36698,26.125013,1.498464312,0.152081128
68.0,3,0,4,122000,10,1975,0,0,44.38686,26.107452,1.326459563,0.174428334
48.0,2,1,9,87000,58,1964,1,0,44.43535,26.165813,0.292630265,0.147088876
99.0,4,1,8,189000,10,2023,1,0,44.376938,26.110252,2.018000904,0.065461763
53.0,2,3,7,117559,73,2025,1,-1,44.50684,26.02707,0.465992544,0.065839435
39.0,2,1,6,76800,48,2025,1,0,44.36773,26.114256,2.134405783,0.040312509
40.0,1,3,4,95000,52,1988,0,0,44.4408,26.031527,0.719110583,0.283466291
35.0,1,2,6,55760,48,2026,0,-1,44.364254,26.11332,2.445393638,0.059215223
41.35,2,4,6,76500,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
37.0,1,1,9,73500,63,2025,1,0,44.360985,26.15081,1.049115439,0.150943317
37.0,1,1,11,117500,60,2025,1,0,44.41084,26.088367,0.945002922,0.067545633
65.0,3,4,4,149500,86,2013,1,-1,44.50413,26.048271,1.686582191,0.152398401
45.4,2,2,5,73500,48,2026,1,0,44.369,26.110554,2.297232094,0.317268807
85.67,3,3,10,220000,20,1930,1,-1,44.439114,26.100927,0.390105582,0.059865948
52.85,2,0,3,103306,76,2026,1,0,44.41452,26.203083,1.03774512,0.903010378
95.0,3,5,6,135000,48,2025,1,0,44.368088,26.114336,2.104984297,0.0
64.9,2,3,3,96281,76,2026,1,0,44.41452,26.203083,1.03774512,0.903010378
59.0,2,5,7,92000,0,1963,1,0,44.46871,26.05265,0.321203875,0.049802939
51.0,2,1,7,155000,8,2024,1,1,44.489693,26.08888,1.478927786,0.319147275
69.0,3,4,4,115900,10,1980,0,-1,44.387917,26.13347,0.938162969,0.148609712
43.0,2,1,10,88900,58,1973,1,1,44.439976,26.180033,0.773178445,0.121951971
35.0,2,5,6,88000,48,2025,1,0,44.360687,26.149834,1.038331192,0.092317708
55.0,2,7,7,88000,48,2025,1,0,44.363194,26.1149,2.373772508,0.155583658
61.0,2,1,7,92500,48,2026,1,2,44.360313,26.149872,1.076553201,0.12483405
53.0,2,2,7,105875,48,2025,1,0,44.36093,26.14992,1.017910994,0.084222891
80.02,3,2,3,118755,76,2026,1,0,44.416664,26.20295,1.21587451,0.966865861
35.1,1,6,9,70500,63,2025,1,0,44.360985,26.15081,1.049115439,0.150943317
36.25,1,5,7,69600,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
63.14,3,3,3,126000,3,2015,0,0,44.375027,26.13154,0.59172777,0.127858381
53.0,2,4,4,122000,78,1984,0,0,44.413017,26.111761,0.427179491,0.200896378
70.0,2,7,7,85999,67,2018,1,0,44.443584,25.993147,1.327097211,0.468168999
35.5,1,6,7,68700,48,2025,1,0,44.368534,26.12119,1.667858299,0.181639958
75.0,3,0,5,278000,86,2018,0,1,44.502834,26.053762,1.971333163,0.130931682
37.38,1,3,10,61900,66,2025,1,0,44.39014,26.059946,3.295471681,0.139214965
62.4,2,3,4,155000,10,2016,0,1,44.390133,26.104872,1.013038666,0.214948973
43.49,1,1,9,66500,66,2025,1,0,44.394894,26.06108,2.990335182,0.27210259
45.18,2,7,11,85900,79,2024,1,0,44.41939,26.18013,1.081606297,0.336998705
55.38,2,0,3,80991,37,2026,1,0,44.460953,26.160576,2.914121342,0.173362918
70.0,3,4,4,179900,5,1985,0,0,44.482944,26.10158,0.433394445,0.263650276
78.74,3,3,11,149600,79,2024,1,0,44.41939,26.18013,1.081606297,0.336998705
103.0,4,4,5,214000,4,1932,1,-1,44.437527,26.111134,0.689056695,0.100877723
58.0,2,5,10,248500,61,2025,1,0,44.47654,26.114552,0.489317406,0.243068909
47.0,2,2,9,74900,10,1970,1,-1,44.38034,26.126543,0.706526266,0.016809531
