surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
55,2,8,10,87000,164,1978,0,0,44.41175517,26.1675102,0.525707753,0.047227882
61.75,2,7,7,190250,59,2026,1,0,44.41185632,26.03636442,1.157913354,0.216041087
53.13,2,1,11,172625,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
53.13,2,1,11,172625,59,2026,1,0,44.41201649,26.03662206,1.144982777,0.242425828
53.25,2,5,11,169750,71,2026,1,0,44.41195527,26.03632705,1.14653434,0.223566354
43.22,2,3,11,149125,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
43.22,2,3,11,149125,59,2026,1,0,44.41203013,26.03627854,1.137594886,0.22865082
44.81,2,3,11,148525,71,2026,1,0,44.41152585,26.03705702,1.206159935,0.227001873
39,2,6,11,159999,14,2025,0,-1,44.47726944,26.11526944,0.394663093,0.158159305
57,2,1,8,125000,151,1988,0,0,44.41344504,26.06649124,1.60736798,0.39921091
52,2,10,12,99990,15,1976,0,0,44.42388095,26.14059448,0.323736627,0.230316158
72.09,3,9,11,119800,74,1975,1,0,44.43395694,26.01687822,0.355320817,0.065581363
67,3,1,4,210000,47,1961,0,-1,44.43120282,26.06868401,0.511239093,0.074035609
50,2,8,8,85000,128,1966,1,-1,44.48634009,26.05727806,1.369128947,0.168241498
152,4,0,2,790000,55,2024,1,2,44.45774689,26.10104466,0.665953154,0.275307804
38,1,7,7,86000,29,1993,1,-1,44.4306785,26.12876939,0.793308586,0.139373944
44,2,6,7,109800,120,1960,0,-1,44.44165186,26.09888321,0.471284466,0.124844104
55,2,0,11,178999,92,2017,1,0,44.43392602,26.03606121,0.199521279,0.026360838
50.5,2,0,8,125000,28,2020,1,-1,44.492418,26.099461,1.475490302,0.529114413
53,2,7,10,109000,59,1972,0,2,44.41926294,26.02917943,0.45242362,0.209994492
50,2,10,10,94500,56,1970,0,1,44.4148946,26.1533097,0.658194461,0.035893811
37,1,4,7,124999,135,2017,1,-1,44.48979748,26.11901096,1.030869217,0.432487256
59,2,1,7,159900,28,2025,0,-1,44.50321234,26.04967059,1.71462066,0.016226237
56,2,3,4,89600,112,2024,1,0,44.402043,26.178687,0.945588242,0.867695193
40.83,1,2,10,74000,160,2025,1,1,44.41856501,26.19177422,1.218095214,0.205590059
91.77,4,11,11,265900,59,2026,1,0,44.41195515,26.0364503,1.14861347,0.228960138
91.77,4,11,11,265900,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
84.62,3,11,11,208800,71,2026,1,0,44.41220791,26.03636819,1.119762907,0.227485308
55.3,2,1,4,229000,18,2026,0,0,44.47056924,26.11002781,1.229939114,0.152029284
58,2,1,11,145000,164,2025,1,0,44.42249661,26.18246913,1.349456074,0.003901909
74.19,3,8,8,169750,182,1990,1,0,44.423359,26.124069,1.128356382,0.058123712
69,3,10,11,148370,160,2025,0,0,44.40897116,26.19949641,0.449452879,0.223640006
47,2,8,8,86500,23,1983,0,0,44.38915533,26.13099409,0.80945564,0.115774121
117,5,3,5,225000,125,1936,1,-1,44.43536937,26.10534718,0.21154844,0.082162254
58.1,2,2,4,182900,27,2023,1,-1,44.481095,26.045538,0.408060072,0.212558803
65,2,2,8,78500,95,2025,0,-1,44.37435961,26.11884999,1.436079691,0.216389011
48,1,-1,7,85000,170,1930,0,-1,44.4405662,26.0981927,0.582554001,0.06530797
125,3,3,6,629000,138,2008,1,0,44.4483692,26.10586747,0.490682457,0.121118682
40,2,2,6,79500,145,1960,1,-1,44.41317025,26.06983297,1.772541909,0.236593712
96,3,1,2,199900,29,1940,0,1,44.43183008,26.12268261,1.252824083,0.152183803
65,3,4,10,130000,59,1976,0,-1,44.42096613,26.01862907,0.150007082,0.134825447
100,3,5,5,299000,28,2010,1,0,44.51466886,26.10281868,3.934442165,0.119551252
75,3,1,7,249000,169,1995,0,-1,44.42643884,26.12880729,1.015352148,0.096710688
61.4,3,6,10,98000,25,1974,1,0,44.386665,26.109616,1.226008146,0.064219725
45,2,7,7,93000,54,1965,0,0,44.47056924,26.05612889,0.465898593,0.204131462
105,2,5,5,316500,56,2020,1,-1,44.41664727,26.14064853,0.512289733,0.290004076
63,2,1,5,166000,74,2015,1,0,44.4363539,26.0184896,0.339867645,0.273670987
64.21,3,10,10,120000,130,1974,1,0,44.44228459,26.16309929,0.906392141,0.048862507
43.7,2,2,8,189800,78,2020,0,-1,44.47216585,26.05614866,0.480221598,0.033424678
88.6,3,4,5,550000,78,2022,1,0,44.48134457,26.08971505,0.871503627,0.317324448
27,1,0,4,61999,92,1982,0,0,44.431276,26.028318,0.558618608,0.337030136
88.2,3,5,6,199500,160,2020,1,1,44.41349237,26.19817404,0.716747026,0.710692167
35,2,10,10,90000,87,1976,0,0,44.4630246,26.11811733,1.504393556,0.158186794
53,2,2,4,168000,47,1955,0,-1,44.42842344,26.06639512,0.327734705,0.050353536
90.73,3,2,7,299900,176,1958,0,0,44.45221446,26.08925218,0.39328088,0.18065379
74,3,2,10,144900,10,1985,1,0,44.38166932,26.1332836,0.284565379,0.124244707
60,2,1,7,192900,52,1992,0,0,44.42650431,26.12960492,0.966469072,0.035915481
98,4,2,8,335000,169,1991,1,0,44.42705599,26.08276088,0.867672467,0.256380286
43,2,3,9,90900,59,1965,1,0,44.42508901,26.04782553,0.138337649,0.150338193
44,2,4,4,73000,164,1964,0,0,44.43675967,26.16667706,0.261869977,0.034941761
60,3,2,10,105000,164,1965,1,0,44.42567869,26.17290988,0.814872355,0.146386458
190,6,0,1,790000,47,1930,0,0,44.43174856,26.07515905,0.36411604,0.306877916
55,2,4,8,83900,25,1964,1,1,44.39731938,26.11251375,0.314519874,0.22159937
73.27,3,8,11,194800,71,2026,1,0,44.4122079,26.0363682,1.119764163,0.227486347
77,3,1,3,228000,23,2025,1,0,44.39505818,26.1062511,0.466410486,0.41117921
54,2,8,10,118000,56,1984,1,0,44.41675902,26.13716781,0.513684795,0.184826828
124.6,3,11,12,369000,60,2024,1,0,44.42079295,26.13263364,0.52449227,0.332397922
107.35,4,9,21,410441,135,2026,1,0,44.47732207,26.12422588,0.709377413,0.168967114
68.93,3,9,21,269182,135,2026,1,0,44.47736185,26.12422618,0.707076506,0.164912106
50.79,2,9,21,187801,135,2026,1,0,44.47740676,26.12433468,0.711861205,0.156939766
62,2,0,8,176999,106,1994,1,0,44.4224671,26.1151441,0.658431921,0.217480586
65,2,6,7,149875,135,2017,0,0,44.49475813,26.12073165,1.598485732,0.979609865
48,2,4,10,79000,23,1965,0,0,44.39645259,26.11846651,0.494629906,0.237658645
146,4,2,6,850000,142,1990,0,-1,44.467894,26.09247252,0.516233252,0.434523395
34.5,1,0,12,83000,160,2025,1,-1,44.410713,26.19721,0.412487261,0.413213611
50,2,2,6,93847,23,2025,1,0,44.37079855,26.11647287,1.792114175,0.100448224
54,2,3,7,129000,72,2022,1,0,44.46415842,26.02917943,1.843243316,0.416948922
65,2,10,10,188000,52,1990,0,-1,44.42540844,26.12757244,1.039645169,0.043506207
94,4,6,7,364900,124,1995,1,0,44.42713118,26.0938678,0.57620209,0.014537885
77,3,3,7,265000,114,1993,1,0,44.425002,26.128069,0.984181428,0.102357375
60,3,3,3,92500,72,2008,0,0,44.47233605,26.01134795,2.60287692,0.284339463
72.91,3,7,11,182000,71,2026,1,0,44.4122079,26.0363682,1.119764163,0.227486347
61.11,2,6,7,164100,59,2026,1,0,44.41197901,26.03653618,1.147512662,0.235049201
52.4,2,8,8,140400,59,2026,1,0,44.41267083,26.03675088,1.076791839,0.175473413
42,2,3,10,84000,160,2025,1,0,44.41198545,26.1991135,0.617371132,0.545345161
53,2,1,4,89600,164,2025,1,0,44.40001146,26.18189303,1.245073376,0.722413167
39.44,2,6,7,133000,169,1960,0,1,44.43209374,26.08307835,0.554867212,0.150084026
92,3,9,9,330000,113,2008,1,0,44.48186273,26.05433486,1.073642663,0.119247062
46,2,5,8,58000,145,2012,0,-1,44.40476188,26.08034197,1.264127952,0.177598624
96,5,4,7,222998,124,1935,1,1,44.42850935,26.09652731,0.356465066,0.141640703
85,3,4,7,229000,78,1983,1,2,44.48979748,26.08307835,1.804933036,0.118386437
57,2,5,5,175000,54,2020,0,0,44.46415842,26.06511205,0.651713993,0.222454706
48,2,5,5,158000,54,2020,1,0,44.46415842,26.06511205,0.651713993,0.222454706
60,3,6,6,150000,44,2024,0,0,44.48152364,26.165911,3.911086944,0.460969087
61.43,2,2,3,90074,160,2026,1,0,44.4165772,26.2027487,1.198783752,0.956721971
70,3,5,8,148000,20,1980,1,2,44.43850808,26.15494357,1.201457079,0.271784692
50,2,2,5,215000,28,2022,1,0,44.4903267,26.08824811,1.565339588,0.240050535
38.12,1,5,7,108000,135,2022,1,0,44.49255635,26.12656588,1.537663061,1.080382863
90,4,3,10,188000,41,1983,1,-1,44.43850808,26.15494357,1.201457079,0.271784692
110,3,3,4,340000,59,2008,0,1,44.41045807,26.00699198,1.29462478,0.032021421
55,2,1,10,129998,81,1982,1,0,44.44319067,26.13283196,0.250881495,0.202228255
42,2,3,7,155000,115,1965,0,-1,44.44571535,26.09771967,0.013588517,0.029178274
40,2,4,7,97990,70,1964,1,-1,44.44680976,26.07535232,0.086715234,0.071625506
28,1,7,7,62500,56,1970,1,0,44.41720039,26.14510269,0.640451298,0.097534855
47,3,5,10,74900,25,1975,1,0,44.3822567,26.1098913,1.544195538,0.132474038
75,3,1,7,249000,52,1995,0,-1,44.42836801,26.13155488,0.712842051,0.090621432
40.2,2,2,10,68500,25,1974,0,0,44.3908125,26.1127442,0.795244379,0.26604379
45.47,2,5,7,78000,73,1964,1,0,44.39269328,26.09364405,1.326326127,0.047909135
36,2,1,7,65500,23,1971,0,-1,44.38075364,26.12799412,0.600369507,0.118698968
162,2,0,5,179000,78,2010,1,0,44.48111208,26.09109869,0.758897376,0.221641872
70,3,7,8,214000,1,1982,1,0,44.460265,26.071212,1.048377043,0.237500534
48,2,1,9,100000,9,1968,0,-1,44.43782982,26.0105606,0.72211186,0.07508865
37,2,3,7,154900,31,1965,1,-1,44.44390062,26.09359567,0.379592721,0.107517209
44.18,2,10,11,118400,59,2026,1,0,44.41203013,26.03627854,1.137594886,0.22865082
55,3,6,7,119900,85,1959,1,0,44.43433242,26.0880276,0.220117718,0.035384033
136.82,2,3,3,186375,160,2024,1,0,44.4167146,26.19819787,1.049685111,0.643393639
136.8,2,3,3,186375,160,2024,1,0,44.4167146,26.19819787,1.049685111,0.643393639
34,2,3,9,130000,42,1960,1,-1,44.43555906,26.09364687,0.413935163,0.105431731
49,2,8,10,97000,164,1966,0,0,44.42699296,26.14921339,1.026340979,0.148379207
52,2,0,6,83000,97,2018,1,0,44.44560564,25.98342345,1.770834316,0.69739418
75,3,3,4,280000,28,2020,0,0,44.50901939,26.0740952,3.721138897,0.65543045
46,2,3,6,129000,0,2020,0,0,44.41287876,26.18620449,0.849044453,0.460984774
75,3,0,7,249000,31,1911,0,4,44.44931954,26.08833125,0.433918754,0.135129397
52,2,5,6,224500,67,2021,1,2,44.47697936,26.11002781,0.666197156,0.088824929
57,2,0,11,143000,135,2022,1,2,44.48979748,26.11002781,1.140609979,0.500674638
60,3,0,9,124500,92,1967,1,0,44.43887572,26.03115243,0.524567084,0.108553275
74,3,3,7,267000,125,2017,0,0,44.44159126,26.10396917,0.643982024,0.040842612
95,3,4,7,318000,80,2024,0,-1,44.515395,26.103626,3.995051659,0.024665112
98.3,4,11,11,150000,160,2026,1,0,44.41895832,26.20135872,1.374147797,0.747684283
97.71,3,9,11,123000,160,2025,1,0,44.41113357,26.20311087,0.743806841,0.58123433
81,3,5,5,165900,95,2018,1,2,44.36791158,26.11901096,1.837699852,0.08863321
69.91,2,1,4,104865,160,2026,1,-1,44.41608244,26.20747333,1.165560936,0.826030142
90.1,3,1,3,126140,160,2026,1,0,44.42093568,26.1960756,1.475812899,0.292963079
140,4,1,3,790000,55,2025,1,0,44.45774689,26.10104466,0.665953154,0.275307804
65,3,3,8,139200,20,1987,0,0,44.43209374,26.16392673,0.584051001,0.296032692
78,3,1,10,233000,120,1978,1,0,44.44677997,26.10271292,0.422084286,0.144584646
65,3,2,4,137000,164,1968,0,0,44.41852877,26.16198007,0.559053577,0.274317701
50,2,1,3,99500,95,2019,0,-1,44.36904214,26.11810326,1.805336715,0.135735206
94,4,2,10,149500,130,1977,0,0,44.44128798,26.16823308,0.647988296,0.146794464
70,3,8,8,137900,164,1986,1,0,44.42731358,26.17809435,0.998688356,0.119203906
70,3,9,9,121900,81,1978,0,0,44.44251277,26.14377022,0.864351121,0.015565354
60,3,0,4,99900,25,1975,0,0,44.388014,26.1100388,1.117798077,0.093232436
186.26,6,3,3,200000,12,1930,0,0,44.43769161,26.11315734,0.849098613,0.162014913
59.9,3,4,4,107900,164,1970,0,2,44.41022,26.17988,0.346885304,0.127357168
45,2,10,10,93900,97,2021,0,0,44.43669399,25.98926731,0.702717269,0.175307171
81,3,5,5,165900,95,2018,1,2,44.36791158,26.12799412,1.250921128,0.108121357
50.08,2,6,8,245000,117,1986,1,0,44.435094,26.021383,0.112782096,0.112166455
111,2,4,4,156000,172,2008,0,-1,44.418419,26.007349,0.577455996,0.005506131
162,5,4,4,233000,172,2008,0,-1,44.418419,26.007349,0.577455996,0.005506131
60.35,3,0,3,111157,160,2026,1,0,44.4188124,26.19538148,1.235564367,0.324386343
49.73,2,5,7,260000,67,2020,1,0,44.479058,26.104066,0.30178207,0.094466548
48,2,0,6,82999,97,2018,1,0,44.4434098,25.98361898,1.534166858,0.454932724
49.73,2,5,7,260000,18,2020,1,0,44.460935,26.107632,0.919099435,0.039541514
55.4,2,2,3,87360,160,2027,1,0,44.41655,26.19815771,1.031297269,0.652824548
68.8,3,1,7,105840,160,2027,1,0,44.41655,26.19815771,1.031297269,0.652824548
35,1,5,5,49900,163,1921,0,0,44.41926294,26.10104466,0.577590302,0.27543269
30,1,7,7,60000,133,1978,1,2,44.42567869,26.17290988,0.814872355,0.146386458
50,2,9,9,48999,97,2019,1,1,44.44536581,25.98649955,1.687923946,0.67221613
42,2,1,3,74000,160,2025,1,0,44.41152514,26.19941414,0.595802261,0.4975379
38,2,2,3,70000,160,2025,1,0,44.41144684,26.19930355,0.583434417,0.487638171
68,3,2,3,108000,160,2025,0,0,44.41158241,26.19956657,0.608881923,0.505813144
43,2,1,3,80500,160,2025,1,0,44.41150303,26.19933181,0.589445405,0.494139488
72,2,3,10,134900,97,2026,0,-1,44.44571914,26.02241619,1.296978465,0.335592714
45,2,0,7,69900,5,1965,0,0,44.38137691,26.12070517,1.182341445,0.327846396
61,2,3,7,148000,180,1985,1,0,44.41877944,26.12758494,0.747014837,0.146566714
57,2,1,3,79800,141,2025,1,0,44.40520997,26.00527351,1.85616232,0.60671549
74.5,4,1,3,145000,169,1940,0,1,44.42866,26.120634,1.451383184,0.130268084
33,1,8,10,108000,163,1981,1,-1,44.41137469,26.11261368,0.59329807,0.171984218
53,2,2,4,189000,14,1983,0,-1,44.48044893,26.10127997,0.164297727,0.078689987
198,4,3,3,206600,141,2025,1,0,44.40551654,26.00737636,1.709897625,0.579211101
56,2,2,7,168000,110,2026,1,0,44.45133466,26.11901096,0.434578042,0.083906461
84.65,3,1,4,305000,14,2025,1,-1,44.4857877,26.0995797,0.73885839,0.271608699
95,3,4,5,129000,143,2015,1,0,44.37363462,26.10320516,2.629240322,0.175597746
51,2,3,11,109000,135,2017,1,0,44.49756968,26.12913988,2.123818064,1.611162705
76.5,3,1,6,267000,52,2026,1,0,44.4305559,26.1321289,0.5447496,0.160653692
96,3,3,12,290000,96,2022,0,-1,44.41896373,26.1613051,0.605337458,0.305674564
54,2,5,6,163000,40,2021,1,0,44.49620549,26.00222998,1.938786348,0.952448695
58,3,2,2,93000,36,2021,0,1,44.41284648,26.0740952,1.990869909,0.032680359
54,2,6,10,176500,14,2026,0,-1,44.50261279,26.13697727,2.92426346,2.373928841
80,4,3,7,160000,97,2017,0,-1,44.43643931,26.04561286,0.765057281,0.303714877
85,4,6,8,143000,97,1984,1,-1,44.43821784,26.0270749,0.646763401,0.224604142
93,3,6,7,305000,31,1973,1,0,44.44851782,26.08888149,0.527666934,0.036018363
63.87,2,1,3,93612,160,2026,1,0,44.42171464,26.20670971,1.794550739,0.779051678
40,2,4,7,165000,93,1961,0,-1,44.4383005,26.1009171,0.308539764,0.121053175
49.5,2,6,12,140000,60,2024,1,0,44.4208991,26.1326997,0.518516282,0.3313464
49.5,2,8,12,149000,60,2024,1,0,44.4208991,26.1326997,0.518516282,0.3313464
49.5,2,8,12,153000,60,2024,1,0,44.4208991,26.1326997,0.518516282,0.3313464
60.7,2,4,12,177900,60,2024,1,0,44.4208991,26.1326997,0.518516282,0.3313464
71,3,3,9,192500,59,1979,0,-1,44.42812593,26.04446411,0.520884825,0.30256087
60.7,2,3,12,172700,60,2024,1,0,44.4208991,26.1326997,0.518516282,0.3313464
116,4,3,4,240000,141,2026,1,0,44.40547354,26.0057577,1.807912885,0.590954075
50.8,2,1,4,96500,141,2026,1,0,44.40555535,26.0057577,1.80193717,0.582441194
50.8,2,1,4,98500,141,2026,1,0,44.40543777,26.0060013,1.796034026,0.594732204
125,4,3,3,184691,160,2025,1,0,44.41284648,26.19985934,0.728950093,0.648273824
85.66,3,3,11,126500,160,2025,1,0,44.41926294,26.19985934,1.360499468,0.634381472
85,3,1,10,260000,2,2017,0,-1,44.42465488,26.07724942,1.15794573,0.06053799
43,2,7,10,107000,55,1976,1,0,44.44979414,26.09543649,0.476985643,0.227734539
77.86,3,1,3,122000,160,2025,1,0,44.41926294,26.19985934,1.360499468,0.634381472
72,3,9,10,156000,130,1986,0,-1,44.4369825,26.15928902,0.825868847,0.124573177
65,3,4,10,106000,59,1978,1,0,44.42096228,26.02006979,0.109887771,0.020661668
33,1,9,12,63750,81,1976,1,0,44.442986,26.153147,1.539769043,0.049678327
97.71,3,1,12,124000,160,2025,1,0,44.41151264,26.1992735,0.586957749,0.494563405
72.1,3,2,3,122000,160,2025,1,0,44.41920254,26.19678609,1.29242364,0.405856732
73,3,3,4,175800,69,2017,0,-1,44.46548924,26.14961239,2.662117383,0.050444905
65,3,9,10,139990,53,1974,1,-1,44.4612189,26.12906602,1.315221375,0.207270186
197.4,6,0,2,565600,169,1940,0,1,44.43165104,26.11747699,1.257858955,0.205475073
317,4,10,10,1264990,67,2020,1,-1,44.45929434,26.10622224,0.725282037,0.075237291
75,3,1,7,297000,92,2020,1,0,44.43057111,26.03978859,0.653675468,0.295751704
47,2,2,10,124990,59,1977,0,0,44.42224047,26.04435133,0.2177456,0.243168483
60.4,2,1,4,84900,160,2026,1,0,44.41284648,26.20884249,0.804036487,0.747358461
66,3,2,7,159000,163,2017,0,-1,44.41355899,26.10623692,0.182547626,0.081146325
50,2,10,10,165000,74,2025,0,-1,44.42751278,26.03304863,0.60864874,0.04844259
57,2,10,10,188000,137,2015,1,0,44.4344092,26.04854926,0.510460875,0.020838684
42,2,2,7,65000,97,2026,1,0,44.44660985,25.97633648,2.10581836,0.857167514
52,2,1,7,77450,97,2026,1,-1,44.44664047,25.97637942,2.106975386,0.856980151
77,3,17,17,249000,163,2009,1,0,44.40707103,26.1242356,0.606912859,0.196837281
56.9,2,9,10,144300,101,1982,0,0,44.4395424,26.1156582,1.101718547,0.144742601
134,4,4,6,545000,78,2009,1,0,44.48338877,26.08307835,1.44227398,0.555904764
82,3,1,5,269000,29,2019,0,0,44.43348897,26.12096883,1.271115334,0.077101835
59.84,3,3,4,124990,0,1974,0,0,44.40642932,26.17290988,0.471389493,0.510350648
81.52,3,2,3,159000,0,2026,1,0,44.40001146,26.18189303,1.245073376,0.722413167
66,2,0,3,125000,0,2026,1,0,44.40001146,26.18189303,1.245073376,0.722413167
61,2,7,9,299000,78,2019,1,2,44.47853,26.09434,0.475288687,0.165128322
67,3,0,5,235880,96,2027,1,0,44.4095444,26.1248804,0.340742855,0.152449061
59,2,5,21,225000,108,2026,1,0,44.47697936,26.12799412,0.991477768,0.301352238
56,2,3,7,182822,96,2027,1,0,44.4095444,26.1248804,0.340742855,0.152449061
32,1,2,7,49900,97,2026,1,0,44.4493112,25.98157375,2.207964005,1.04918993
54,2,3,17,164000,110,2027,0,-1,44.45049512,26.13036257,0.499488245,0.022709219
60.51,2,3,3,129500,160,2025,1,0,44.41682572,26.19852678,1.069726029,0.656131447
60.51,2,3,3,129500,160,2024,1,0,44.41284648,26.19985934,0.728950093,0.648273824
43,1,10,10,145000,187,1990,0,0,44.43850808,26.0740952,0.408402181,0.223693267
75.59,2,2,2,149000,168,1933,0,1,44.450356,26.089278,0.432937813,0.159162106
52,2,4,4,105000,112,2018,0,-1,44.40001146,26.17290988,1.155898237,0.428547633
44.97,2,8,10,245000,18,2025,1,2,44.47697936,26.11002781,0.666197156,0.088824929
49.88,3,9,10,115000,126,1976,1,0,44.45111561,26.08021216,0.338641947,0.113770915
87,3,8,8,549000,169,2020,0,0,44.42649489,26.11584618,1.108627024,0.265529818
83,4,4,10,200000,23,1986,0,-1,44.3860675,26.1290529,0.877997524,0.051912774
104,3,9,9,335000,23,2020,0,-1,44.38075364,26.11901096,1.306598129,0.210107277
113,2,3,3,132500,164,2025,1,0,44.41389862,26.20082984,0.868527036,0.77881666
154,4,4,5,750000,67,2006,0,-1,44.45133466,26.10104466,0.405548225,0.138843355
100,3,1,3,405000,142,1962,0,-1,44.46415842,26.0920615,0.496625747,0.30480173
60.9,2,3,4,85900,160,2025,1,0,44.41278882,26.19856265,0.663797438,0.632186889
64.23,3,0,8,125000,92,1986,1,0,44.431473,26.031855,0.368810987,0.302456346
86,3,3,11,205000,160,2026,0,-1,44.41024884,26.1975186,0.38902958,0.357431143
61,2,2,5,175000,135,2024,1,0,44.49023164,26.11810765,1.068127137,0.43548664
57,2,10,10,188000,137,2015,1,0,44.43468541,26.04653151,0.669189186,0.145468834
108,3,0,3,260000,28,2008,1,0,44.4990104,26.0712862,3.002532378,0.204165115
53,2,1,9,115000,164,1978,1,0,44.41926294,26.16392673,0.647646536,0.146887934
98,3,3,7,118000,74,2010,0,0,44.43176204,26.01408444,0.631852906,0.292173892
40,1,2,8,85000,97,2022,0,0,44.4373492,25.97839614,1.205536942,0.289554721
118,4,3,5,250800,141,2025,0,1,44.40642932,26.00222998,1.864458965,0.453283471
51,2,3,4,178000,47,1960,0,-1,44.43209374,26.06511205,0.337027335,0.271708013
59,2,6,7,308999,17,2017,0,0,44.45133466,26.0740952,0.499907944,0.154316851
95,3,4,5,430000,78,2010,1,0,44.47930783,26.08725481,1.03233274,0.441387292
94,3,4,6,175000,121,1937,0,0,44.43565026,26.10716917,0.349764923,0.117941401
98.96,4,3,7,119000,121,1937,0,0,44.43543603,26.10751191,0.379161499,0.085725788
30,1,-1,4,45000,23,2016,1,2,44.36791158,26.11901096,1.837699852,0.08863321
38,1,6,10,99000,97,2020,0,-1,44.43702247,25.99347086,0.785012861,0.330302582
46,2,8,8,250000,14,2024,0,-1,44.4780138,26.10877716,0.687287642,0.230537687
110,5,10,12,355000,69,2025,1,0,44.4739381,26.18924429,3.711736468,1.107805359
92,3,3,4,128000,160,2026,1,1,44.41314532,26.20235844,0.889381376,0.740033484
30,1,-1,7,49500,97,2022,0,-1,44.41926294,25.98426367,1.320754488,0.347735601
67.4,2,2,11,134000,130,2026,0,-1,44.44885026,26.14627512,1.365953104,0.071799737
91,3,8,11,180000,130,2017,0,-1,44.448838,26.14627512,1.36507608,0.071552027
81.1,3,10,11,162000,110,2017,0,-1,44.44874604,26.14623222,1.35590446,0.073915207
65.3,2,7,11,130500,81,2017,0,-1,44.44876456,26.14684065,1.394646621,0.025926591
81,3,7,8,284000,154,1994,1,0,44.42272716,26.11158966,0.686775724,0.073650201
209,4,3,5,532620,14,2026,0,-1,44.48043576,26.10375583,0.311119203,0.058218076
144,3,1,5,369490,14,2026,0,-1,44.47925689,26.10394895,0.292472044,0.073001566
83,3,1,4,155000,176,1933,0,0,44.43209374,26.10104466,0.439993841,0.208195026
295,4,10,11,1300000,102,2017,1,-1,44.431179,26.143231,0.40771772,0.340457592
90,3,2,4,195000,61,2026,1,0,44.48750708,26.05787257,1.457667113,0.303674199
61.8,2,2,4,155000,113,2026,1,0,44.48435153,26.05914543,1.465376869,0.063587007
77,4,4,4,154000,59,1972,0,-1,44.41732214,26.0274176,0.381362016,0.049560389
34,1,4,7,94500,97,2023,0,-1,44.4370709,25.9877324,0.764343633,0.140671188
72.77,3,11,11,225000,126,1979,0,-1,44.452291,26.079816,0.358570598,0.051961821
